source,score,level
Gene1026__MTR,-2.084375021303437,1
Gene1338__AKR1B1,-0.6381691497314663,1
Gene1396__orphanReacSUCCtp_reverse,0.2503085405134555,1
Gene1397__SDHA_SDHD_SDHC_SDHB,-0.1539262364995923,1
Gene1551__orphanReacr0156,0.1996267064478691,1
Gene1561__AKR1B1,-0.2184819960335944,1
Gene156__AKR1B1,0.015291640591442997,1
Gene1684__orphanReacr0907_reverse,1.0168301173558494,1
Gene1766__orphanReacr1435,-0.4727113211297552,1
Gene1767__orphanReacr1437,-0.18298734610024628,1
Gene177300002__orphanReacPHEt2m,-1.1224094278864023,1
Gene2341__PRDX6_reverse,-0.5627511762472323,1
Gene241__CDIPT,-0.45583777371398004,1
Gene241__CDIPT_reverse,0.44389667968581786,1
Gene3422__orphanReacALAARGCYSr,0.01185877190413321,1
Gene3426__orphanReacHISGLUGLNr,-1.6480486195901218,1
Gene3429__orphanReacALAASNLEUr,0.4072134658144867,1
Gene3437__orphanReacHISMETGLNr,-3.2003354542958187,1
Gene3450__orphanReacARGPROMETr,-0.626297794536308,1
Gene3466__orphanReacMETASNTYRr,-1.1826978089697642,1
Gene3474__orphanReacCYSASNMETr,-1.0810891672927283,1
Gene3480__orphanReacCYSASPPHEr,-0.9294506404699072,1
Gene3483__orphanReacCYSGLUTRPr,0.05506527480379537,1
Gene3485__orphanReacCYSSERMETr,-1.6003658212577903,1
Gene3490__orphanReacCYSTYRASNr,0.13376900091036048,1
Gene3503__orphanReacGLUMETr,-1.2645593404284983,1
Gene3510__orphanReacPROVALGLNr,-0.0021008382449587163,1
Gene3521__orphanReacSERGLYGLUr,-0.9470876465854672,1
Gene3525__orphanReacTHRGLNTYRr,-1.8805645305122534,1
Gene3538__orphanReacTRPALAPROr,0.95846024642245,1
Gene3656__CTPS1,0.26027578951397756,1
Gene3830__PFAS,0.26027578951397756,1
Gene4741__FH,-0.1539262364995923,1
Gene4760__AKR1B1,0.0630197029323645,1
Gene5592__GPT2,0.26027578951397756,1
Gene5592__GPT2_reverse,1.1772303351280329,1
Gene5633__orphanReacASNtm,0.3708684626496531,1
Gene5761__GOT1,0.26027578951397756,1
Gene5761__GOT1_reverse,0.896427435773012,1
Gene6581__orphanReac3MHISc,-1.2953957392185558,1
Gene6630__orphanReacMETTRANSc,0.1996267064478691,1
Gene6630__orphanReacMETTRANSc_reverse,-2.084375021303437,1
Gene7093__orphanReacASNMETPROr,-0.2967210098903375,1
Gene7095__orphanReacASNPHECYSr,-0.5436389600582957,1
Gene7096__orphanReacASNTYRGLYr,-0.7286281067690699,1
Gene7102__orphanReacCYSGLNMETr,-2.025779025311572,1
Gene7103__orphanReacCYSGLUHISr,-1.0597643618966488,1
Gene7105__orphanReacGLNHISLYSr,-2.2322292598060294,1
Gene7106__orphanReacGLNPROGLUr,0.15118563645516078,1
Gene7110__orphanReacGLUMETHISr,-2.212771894300206,1
Gene7112__orphanReacGLUTRPALAr,0.32824336172048035,1
Gene7113__orphanReacGLYHISASNr,-1.7371353167980903,1
Gene7290__orphanReacHISGLNALAr,-1.6863275084274447,1
Gene7292__orphanReacHISLYSALAr,-1.2014874030384792,1
Gene7326__SRM,2.0250304305913223,1
Gene7329__orphanReacMETGLNTYRr,-2.3509605267529237,1
Gene7330__orphanReacMETGLYARGr,-2.559657239824294,1
Gene7334__orphanReacPHEASNMETr,-1.6538312966237054,1
Gene7347__GOT1,0.26027578951397756,1
Gene7347__GOT1_reverse,0.22881301296648224,1
Gene7359__orphanReacPROASNCYSr,0.7803755246533101,1
Gene7363__orphanReacSERARGALAr,-0.19426171539642426,1
Gene7367__orphanReacTHRGLNGLUr,-1.372270165063902,1
Gene7370__orphanReacTHRSERARGr,-1.372497972201575,1
Gene7387__orphanReacTRPGLUGLYr,-0.8085613443993679,1
Gene7542__FH_reverse,-0.1539262364995923,1
Gene7547__GFPT1,0.26027578951397756,1
Gene7548__SHMT1,-1.4114172252979589,1
Gene7548__SHMT1_reverse,-0.4727113211297552,1
Gene7572__GMPS,-0.18681501323328817,1
Gene7700__PPAT,0.26027578951397756,1
Gene865__GSS,0.07753930211482686,1
Gene9058__GCLC_GCLM,1.2862403398815168,1
Gene9685__NIT2,1.4574629470866536,1
Gene9706__AKR1B1,-0.2184819960335944,1
Gene9891__orphanReacMETtm,-2.084375021303437,1
Gene9892__orphanReacthr_mt,-1.4468771476814895,1
parent_of_Metab__HMDB0000050_c1_____Metab__HMDB0000742_c1,0.5923927531554114,1
parent_of_Metab__HMDB0000094_c1,1.2014360836661009,1
parent_of_Metab__HMDB0000094_m1,1.2014360836661009,1
parent_of_Metab__HMDB0000095_c1,-0.45583777371398004,1
parent_of_Metab__HMDB0000099_c1,1.777599845541772,1
parent_of_Metab__HMDB0000123_c1,-1.4114172252979589,1
parent_of_Metab__HMDB0000123_c1_____Metab__HMDB0000159_c1,-1.8340271341108645,1
parent_of_Metab__HMDB0000123_c1_____Metab__HMDB0000161_c1,-0.852567334468399,1
parent_of_Metab__HMDB0000123_c1_____Metab__HMDB0000162_c1,-0.1811694329705531,1
parent_of_Metab__HMDB0000123_c1_____Metab__HMDB0000177_c1,-2.4380277825909773,1
parent_of_Metab__HMDB0000123_c1_____Metab__HMDB0000574_c1,-1.1327088771619855,1
parent_of_Metab__HMDB0000123_m1,-1.4114172252979589,1
parent_of_Metab__HMDB0000134_m1,-0.1539262364995923,1
parent_of_Metab__HMDB0000148_c1_____Metab__HMDB0000162_c1,1.0027830721466957,1
parent_of_Metab__HMDB0000148_c1_____Metab__HMDB0000167_c1,-0.8329685952337584,1
parent_of_Metab__HMDB0000148_c1_____Metab__HMDB0000168_c1,0.4506317564431406,1
parent_of_Metab__HMDB0000148_c1_____Metab__HMDB0000177_c1,-1.1566633903912384,1
parent_of_Metab__HMDB0000148_c1_____Metab__HMDB0000641_c1,-0.6270568700564615,1
parent_of_Metab__HMDB0000156_c1,0.22572896610376,1
parent_of_Metab__HMDB0000156_m1,0.22572896610376,1
parent_of_Metab__HMDB0000159_c1,-1.1224094278864023,1
parent_of_Metab__HMDB0000159_c1_____Metab__HMDB0000161_c1,-0.6519594846993273,1
parent_of_Metab__HMDB0000159_c1_____Metab__HMDB0000162_c1,0.01647197501328692,1
parent_of_Metab__HMDB0000159_c1_____Metab__HMDB0000167_c1,-1.860224451015216,1
