source,score,level
Gene1026__MTR,-2.1043465223259825,1
Gene119800002__SLC38A2,-1.133947564501558,1
Gene125000002__SLC38A2,1.1543584015365795,1
Gene1338__AKR1B1,-0.6454852227219622,1
Gene1397__SDHA_SDHD_SDHC_SDHB,-0.1570389355628356,1
Gene1397__SDHA_SDHD_SDHC_SDHB_reverse,0.25068841443691003,1
Gene1561__AKR1B1,-0.22215388171273462,1
Gene156__AKR1B1,0.013642893484536057,1
Gene1611__GGCT,-0.05920507400827505,1
Gene1684__orphanReacr0907_reverse,1.0237853404414294,1
Gene172__ASNS,0.45190236489053304,1
Gene17300002__SLC38A2,0.3722868211417267,1
Gene1765__orphanReacALAtmi,0.1995695691660562,1
Gene1766__orphanReacr1435,-0.47858893377003675,1
Gene1767__orphanReacr1437,-0.18635172784696716,1
Gene177300002__orphanReacPHEt2m,-1.133947564501558,1
Gene2341__PRDX6_reverse,-0.5694113021239166,1
Gene241__CDIPT,-0.4615688175469496,1
Gene241__CDIPT_reverse,0.4459433499597421,1
Gene3422__orphanReacALAARGCYSr,0.009418828261078468,1
Gene3474__orphanReacCYSASNMETr,-1.0933187676721186,1
Gene3480__orphanReacCYSASPPHEr,-0.9399351784875644,1
Gene3483__orphanReacCYSGLUTRPr,0.05299194009714383,1
Gene3485__orphanReacCYSSERMETr,-1.6170109793221628,1
Gene3490__orphanReacCYSTYRASNr,0.13236280428598785,1
Gene3656__CTPS1,0.2607415766986456,1
Gene4741__FH,-0.1570389355628356,1
Gene4760__AKR1B1,0.06178337453427224,1
Gene5592__GPT2,0.2607415766986456,1
Gene5592__GPT2_reverse,1.184577521152153,1
Gene5633__orphanReacASNtm,0.3722868211417267,1
Gene5761__GOT1,0.2607415766986456,1
Gene5761__GOT1_reverse,0.9014371826100809,1
Gene6581__orphanReac3MHISc,-1.3084461918437669,1
Gene6630__orphanReacMETTRANSc,0.1995695691660562,1
Gene6630__orphanReacMETTRANSc_reverse,-2.1043465223259825,1
Gene7095__orphanReacASNPHECYSr,-0.551329387010994,1
Gene7102__orphanReacCYSGLNMETr,-2.046058658248809,1
Gene7103__orphanReacCYSGLUHISr,-1.0718132088852625,1
Gene7326__SRM,2.039338521553716,1
Gene7347__GOT1,0.2607415766986456,1
Gene7347__GOT1_reverse,0.22821129142963795,1
Gene7359__orphanReacPROASNCYSr,0.7836799016732673,1
Gene7542__FH_reverse,-0.1570389355628356,1
Gene7548__SHMT1,-1.4254830924765753,1
Gene7548__SHMT1_reverse,-0.47858893377003675,1
Gene7572__GMPS,-0.1909439390314624,1
Gene757700002__BSG,-0.00920553226154854,1
Gene8424__P4HA2,0.9834078665535583,1
Gene84500002__SLC38A2,-1.4254830924765753,1
Gene865__GSS,0.07642839402071944,1
Gene9058__GCLC_GCLM,1.2954899221212675,1
Gene922200002__SLC38A2,-2.1043465223259825,1
Gene952400002__SLC38A2,-0.47858893377003675,1
Gene959100002__SLC38A2,-1.46125353022352,1
Gene9706__AKR1B1,-0.22215388171273462,1
Gene9891__orphanReacMETtm,-2.1043465223259825,1
Gene9892__orphanReacthr_mt,-1.46125353022352,1
parent_of_Metab__HMDB0000050_c1_____Metab__HMDB0000742_c1,0.5948559501926565,1
parent_of_Metab__HMDB0000094_c1,1.2099644660549702,1
parent_of_Metab__HMDB0000094_m1,1.2099644660549702,1
parent_of_Metab__HMDB0000095_c1,-0.4615688175469496,1
parent_of_Metab__HMDB0000099_c1,1.7910086050977876,1
parent_of_Metab__HMDB0000123_c1_____Metab__HMDB0000574_c1,-1.1449431382513304,1
parent_of_Metab__HMDB0000123_m1,-1.4254830924765753,1
parent_of_Metab__HMDB0000134_m1,-0.1570389355628356,1
parent_of_Metab__HMDB0000148_c1,0.2607415766986456,1
parent_of_Metab__HMDB0000156_c1,0.22589693173002276,1
parent_of_Metab__HMDB0000156_m1,0.22589693173002276,1
parent_of_Metab__HMDB0000161_c1,0.1995695691660562,1
parent_of_Metab__HMDB0000162_c1_____Metab__HMDB0000574_c1,0.6838316345100229,1
parent_of_Metab__HMDB0000162_m1,1.1543584015365795,1
parent_of_Metab__HMDB0000167_c1_____Metab__HMDB0000574_c1,-1.1699773874493387,1
parent_of_Metab__HMDB0000177_c1,-1.9415076511624576,1
parent_of_Metab__HMDB0000177_c1_____Metab__HMDB0000574_c1,-1.5030138456750517,1
parent_of_Metab__HMDB0000187_c1_____Metab__HMDB0000574_c1,-0.47450062816340266,1
parent_of_Metab__HMDB0000208_c1,1.4681657161827208,1
parent_of_Metab__HMDB0000208_m1,1.4681657161827208,1
parent_of_Metab__HMDB0000254_c1_____Metab__HMDB0000725_c1,0.9834078665535583,1
parent_of_Metab__HMDB0000574_c1,-0.18635172784696716,1
parent_of_Metab__HMDB0000641_c1,-1.1611223300157845,1
parent_of_Metab__HMDB0000641_m1,-1.1611223300157845,1
parent_of_Metab__HMDB0000939_c1,-1.3084461918437669,1
parent_of_Metab__HMDB0000939_c1_____Metab__M00213_c1,-1.3084461918437669,1
parent_of_Metab__HMDB0000939_c1_____Metab__Ndmelys_c1,-1.3084461918437669,1
parent_of_Metab__HMDB0001294_c1,1.6920080221739913,1
parent_of_Metab__HMDB0001397_c1,-0.5294955665063601,1
parent_of_Metab__HMDB0001401_c1,-0.06556280226005795,1
parent_of_Metab__HMDB0001414_c1,1.0237853404414294,1
parent_of_Metab__HMDB0003229_c1,0.24238065347701773,1
ACO1,2.031441240969731,2
AHCYL1,-0.23561869117549156,2
AKR1B1,-0.02791603482037224,2
BSG,0.18086455882185382,2
CBS,1.4236935714689276,2
CTPS1,0.4504094778245717,2
FH,0.42637512803466177,2
GFPT1,0.4504094778245717,2
GLUL,-0.9724853099599234,2
GPI,0.12466984082410636,2
IDH1,2.428982899672833,2
IDH2,1.6796419160828675,2
IREB2,1.4117146849859648,2
KMT2A,-1.9954744761912595,2
KMT5A,-1.9954744761912595,2
Metab__3mhis_c,-1.7761271797298759,2
Metab__4mtob_c,-1.9481236201502836,2
Metab__HMDB0000051_c,-0.9326139706942702,2
Metab__HMDB0000072_m,1.4117146849859648,2
Metab__HMDB0000082_c,-0.27015814567324836,2
Metab__HMDB0000098_c,0.25167716720275446,2
Metab__HMDB0000099_e,2.02042231891649,2
Metab__HMDB0000123_e,-1.2415260612519825,2
Metab__HMDB0000159_e,-0.9449743245767278,2
Metab__HMDB0000161_e,0.38925484376623065,2
Metab__HMDB0000162_e,1.354474088256285,2
Metab__HMDB0000167_e,-1.2781479481496092,2
Metab__HMDB0000168_e,0.5620762372807286,2
Metab__HMDB0000177_e,-1.7761271797298759,2
Metab__HMDB0000187_e,-0.2871448100591124,2
Metab__HMDB0000193_c,2.228791188821182,2
Metab__HMDB0000193_m,2.228791188821182,2
Metab__HMDB0000205_c,0.4178817914021188,2
Metab__HMDB0000223_c,1.6796419160828675,2
Metab__HMDB0000243_c,1.2660068222696252,2
Metab__HMDB0000574_e,0.004266735572602313,2
Metab__HMDB0000641_e,-0.9724853099599234,2
Metab__HMDB0000696_e,-1.9481236201502836,2
Metab__HMDB0000731_c,0.004266735572602313,2
Metab__HMDB0001024_c,1.6796419160828675,2
Metab__HMDB0001197_m,0.4403554423348698,2
Metab__HMDB0001270_c,1.915161683823199,2
Metab__HMDB0001368_c,1.0958841795728658,2
Metab__HMDB0001414_e,1.2206321091394743,2
Metab__HMDB0001586_c,0.12466984082410636,2
Metab__HMDB0001846_c,-1.2415260612519825,2
Metab__HMDB0001846_m,-1.2415260612519825,2
Metab__HMDB0003971_c,0.40895811378653146,2
Metab__HMDB0003974_c,1.6796419160828675,2
Metab__HMDB0003974_m,1.6796419160828675,2
Metab__HMDB0006532_c,0.4320481037465477,2
Metab__HMDB0062643_c,0.07974812024980418,2
Metab__M00213_c,-1.122083361657487,2
Metab__M01389_c,0.12466984082410636,2
Metab__Ndmelys_c,-1.122083361657487,2
Metab__alaargcys_c,0.19943918390946924,2
Metab__argcysgly_c,-0.9561029950900206,2
Metab__argcysser_c,-0.2830642884965136,2
Metab__argvalcys_c,0.004266735572602313,2
Metab__asnphecys_c,-0.3597761676006179,2
Metab__asphiscys_c,-1.3209751192017936,2
Metab__cdpdag_hs_c,-0.3843890438751082,2
Metab__cysasnmet_c,-0.9038876046918762,2
Metab__cysaspphe_c,-0.7492191332625899,2
Metab__cysglnmet_c,-1.8863491779512092,2
Metab__cysgluhis_c,-0.8821606473361726,2
Metab__cysglutrp_c,0.2429054788222348,2
Metab__cysleuthr_c,-0.9814552585707912,2
Metab__cyssermet_c,-1.4383060327527157,2
Metab__cystyrasn_c,0.32212393987368415,2
Metab__glylyscys_c,-0.9561029950900206,2
Metab__hisargcys_c,-1.3209751192017936,2
Metab__lyscyshis_c,-1.3209751192017936,2
Metab__mlthf_c,-0.2871448100591124,2
Metab__pail_hs_c,0.6359408088366786,2
Metab__proargcys_c,0.8753778788751545,2
Metab__proasncys_c,0.9763572070627093,2
Metab__procys_c,0.8753778788751545,2
Metab__sercysarg_c,-0.2830642884965136,2
Metab__tyrcysgly_c,-0.9561029950900206,2
Metab__tyrcysthr_c,-0.9814552585707912,2
ODC1,1.2206321091394743,2
P4HA2,1.6910914593090565,2
PFAS,0.4504094778245717,2
PGAM1,1.915161683823199,2
PGM1,0.12466984082410636,2
PRDX6,-0.37784048808153903,2
SETD2,-1.9954744761912595,2
SLC38A2,-1.9785872283048724,2
parent_of_Gene2341__PRDX6_reverse1,-0.37784048808153903,2
parent_of_Gene9058__GCLC_GCLM1,1.5000583322051504,2
ATR,-1.7039124163658268,3
CAV1,-0.13176077459399035,3
CDK1,-2.0369261115415482,3
CSNK2A1,-0.08505376567663207,3
Gene1189__PHGDH,1.3921411576670266,3
Gene2341__PRDX6,-0.33274080825782637,3
Gene2807__orphanReacSFCYSc,-0.015004273675046342,3
Gene3422__orphanReacALAARGCYSr_reverse,0.14720129038628613,3
Gene3454__orphanReacARGVALCYSr_reverse,-0.015004273675046342,3
Gene3460__orphanReacLYSCYSHISr_reverse,-1.1241730527289417,3
Gene3468__orphanReacASPHISCYSr_reverse,-1.1241730527289417,3
Gene3474__orphanReacCYSASNMETr_reverse,-0.7722517980842194,3
Gene3480__orphanReacCYSASPPHEr_reverse,-0.642634214949382,3
Gene3483__orphanReacCYSGLUTRPr_reverse,0.1833383265118001,3
Gene3484__orphanReacCYSLEUTHRr_reverse,-0.8374156103856019,3
Gene3485__orphanReacCYSSERMETr_reverse,-1.2239497904453545,3
Gene3489__orphanReacPROARGCYSr_reverse,0.7108958934274029,3
Gene3490__orphanReacCYSTYRASNr_reverse,0.24922089963688507,3
Gene3520__orphanReacSERCYSARGr_reverse,-0.25386720954543984,3
Gene3555__orphanReacFldAct,-0.2572618422357613,3
Gene3558__orphanReacTYRCYSTHRr_reverse,-0.8374156103856019,3
Gene3749__PRPS1,0.04772112534376792,3
Gene4760__AKR1B1_reverse,0.190631865514219,3
Gene5557__ADA,-0.7963712452948651,3
Gene6744__orphanReacCYST_Ltr_reverse,1.6867449341453158,3
Gene7060__orphanReacARGCYSGLYr_reverse,-0.8161047851047607,3
Gene7061__orphanReacARGCYSSERr_reverse,-0.25386720954543984,3
Gene7095__orphanReacASNPHECYSr_reverse,-0.3177026480479637,3
Gene7102__orphanReacCYSGLNMETr_reverse,-1.6090029266378296,3
Gene7103__orphanReacCYSGLUHISr_reverse,-0.7540192580035935,3
Gene7270__orphanReacGLYLYSCYSr_reverse,-0.8161047851047607,3
Gene7286__orphanReacHISARGCYSr_reverse,-1.1241730527289417,3
Gene7359__orphanReacPROASNCYSr_reverse,0.7956139130144882,3
Gene7360__orphanReacPROCYSr_reverse,0.7108958934274029,3
Gene7423__orphanReacTYRCYSGLYr_reverse,-0.8161047851047607,3
MAPK1,0.016500209822277817,3
Metab__HMDB0001426_c,1.0013852917579595,3
Metab__HMDB0003125_c,-1.0013852917579595,3
NFAT5,-0.04174843433325747,3
PAK1,-1.052797185882597,3
PDPK1,0.21440356311883066,3
PRKCA,-1.457212145758548,3
PRKDC,0.335979224089477,3
PSIP1,0.6381879166922043,3
SKP2,-2.483180840851764,3
TP53,2.401128981589164,3
TXN,-1.7039124163658268,3
parent_of_Metab__HMDB0000072_m1,1.1633252209039473,3
parent_of_Metab__HMDB0000082_c1,-0.24313108372381914,3
parent_of_Metab__HMDB0000123_e1,-1.0568231133213695,3
parent_of_Metab__HMDB0000159_e1,-0.8067540846134981,3
parent_of_Metab__HMDB0000161_e1,0.30507892676981946,3
parent_of_Metab__HMDB0000162_e1,1.1147144731799998,3
parent_of_Metab__HMDB0000167_e1,-1.0878475111769366,3
parent_of_Metab__HMDB0000168_e1,0.44904132188161755,3
parent_of_Metab__HMDB0000177_e1,-1.51361903222482,3
parent_of_Metab__HMDB0000187_e1,-0.2572618422357613,3
parent_of_Metab__HMDB0000193_c1,1.8692124372754855,3
parent_of_Metab__HMDB0000193_m1,1.8692124372754855,3
parent_of_Metab__HMDB0000223_c1,1.3921411576670266,3
parent_of_Metab__HMDB0000243_c1,1.0397554401119968,3
parent_of_Metab__HMDB0000574_e1,-0.015004273675046342,3
parent_of_Metab__HMDB0000641_e1,-0.829874135624821,3
parent_of_Metab__HMDB0000696_e1,-1.662669973848343,3
parent_of_Metab__HMDB0001270_c1,1.5952729595229138,3
parent_of_Metab__HMDB0001414_e1,1.0013852917579595,3
parent_of_Metab__HMDB0001586_c1,0.08505376567663207,3
